year,score,votes,budget,runtime,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_Western,director_codif,writer_codif,director_mapped,votos_por_director,gross
2019.0,6.1,27000.0,49000000.0,102.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,3157,6.0,61750.0,119682635.0
2009.0,4.5,45000.0,75000000.0,88.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2238,5.0,53000.0,443140005.0
2014.0,6.1,173000.0,80000000.0,126.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116,4122,6.0,188000.0,214657577.0
1999.0,8.6,1200000.0,60000000.0,189.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,872,4014,6.0,985000.0,286801374.0
1984.0,6.4,3000.0,3000000.0,84.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2126,3412,4.0,1588.33,727639.0
2014.0,7.3,451000.0,58800000.0,133.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,1862,8.0,148167.74,547426372.0
2016.0,6.1,56000.0,9000000.0,99.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1969,3041,6.0,88000.0,81705746.0
2002.0,6.4,108000.0,68000000.0,124.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2220,4259,5.0,68476.25,193921372.0
1987.0,6.1,2300.0,14000000.0,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2216,4396,5.0,7687.5,459824.0
1999.0,6.5,43000.0,16000000.0,106.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,4384,4.0,36000.0,54294169.0
1996.0,7.4,319000.0,75000000.0,136.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1886,1046,5.0,306692.31,335062621.0
2002.0,5.8,24000.0,40000000.0,103.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2608,2195,5.0,49727.27,16872671.0
2010.0,5.8,4800.0,7000000.0,108.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2547,3666,7.0,36600.0,649626.0
2007.0,7.1,394000.0,110000000.0,128.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681,2102,6.0,272250.0,388156011.0
2000.0,7.3,52000.0,13500000.0,124.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2230,1160,6.0,36833.33,17989227.0
2007.0,6.8,260000.0,25000000.0,104.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1962,2846,7.0,138600.0,132963417.0
1997.0,7.4,54000.0,18000000.0,112.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,141,3570,6.0,150333.33,8038061.0
2005.0,2.9,34000.0,25000000.0,95.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2838,1559,4.0,35800.0,3650275.0
2008.0,6.1,433000.0,185000000.0,122.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2660,986,9.0,425000.0,790653942.0
1988.0,5.7,3900.0,16000000.0,102.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,275,3701,6.0,7092.31,4594452.0
1986.0,6.0,5100.0,6000000.0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,1409,5.0,6225.0,9947631.0
2012.0,4.2,35000.0,1000000.0,83.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2888,4443,6.0,50000.0,101758490.0
1980.0,6.8,4500.0,7000000.0,95.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1470,454,6.0,175610.0,4309490.0
2007.0,6.1,182000.0,180000000.0,113.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,717,6.0,137400.0,372234864.0
2019.0,7.9,265000.0,18600000.0,137.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2062,3190,5.0,67875.0,333686.0
2003.0,5.5,8200.0,8000000.0,109.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571,1087,4.0,6425.0,435625.0
2004.0,6.2,101000.0,35000000.0,104.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,2061,8.0,290142.86,76665191.0
1992.0,5.8,38000.0,7000000.0,88.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1686,1482,4.0,45500.0,40693477.0
2012.0,6.4,83000.0,26000000.0,110.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,1595,6.0,417666.67,29699345.0
2009.0,5.8,146000.0,42000000.0,81.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651,3813,6.0,205875.0,138805831.0
1988.0,7.2,12000.0,9000000.0,161.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,2066,8.0,148167.74,2181286.0
2016.0,5.0,43000.0,5000000.0,89.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,3953,5.0,76666.67,45173154.0
1997.0,6.9,7200.0,32000000.0,75.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788,2758,4.0,94066.67,3566637.0
2018.0,7.1,45000.0,12000000.0,119.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,210,359,6.0,164500.0,20596567.0
1996.0,6.5,93000.0,57000000.0,103.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2336,3278,5.0,94292.0,115267375.0
2005.0,6.8,31000.0,7900000.0,90.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2073,3205,6.0,58000.0,2635305.0
2007.0,7.4,499000.0,7500000.0,96.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,1104,8.0,178571.43,232372681.0
2004.0,8.3,935000.0,20000000.0,108.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1952,669,7.0,299750.0,74036715.0
1999.0,5.6,95000.0,70000000.0,116.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,2283,6.0,57938.89,309460292.0
1982.0,7.2,98000.0,4500000.0,90.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,583,5.0,72957.14,27092880.0
2013.0,7.0,377000.0,160000000.0,130.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549,706,6.0,250900.0,788680968.0
2011.0,5.9,47000.0,24000000.0,113.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,1056,7.0,49333.33,63543328.0
1989.0,8.0,94000.0,6500000.0,120.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2581,3978,7.0,70458.82,37295445.0
2011.0,3.2,12000.0,10000000.0,97.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2771,43,5.0,38333.33,2530394.0
2015.0,5.4,6500.0,2000000.0,97.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,515,4.0,5300.0,2801508.0
1983.0,6.5,3400.0,8000000.0,77.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,3269,4.0,3400.0,30379.0
1989.0,4.4,29000.0,12000000.0,84.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2175,3122,4.0,29000.0,11567217.0
1992.0,6.3,10000.0,14000000.0,101.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2864,467,6.0,27535.29,13249535.0
1994.0,7.3,222000.0,34000000.0,118.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2078,3451,7.0,109816.67,50283563.0
2003.0,5.3,209000.0,78000000.0,103.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1811,2797,4.0,129250.0,179179718.0
1985.0,6.2,9300.0,27000000.0,113.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2286,313,6.0,53933.33,14202899.0
1982.0,4.7,984.0,13400000.0,103.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,1375,6.0,984.0,2869638.0
1986.0,5.8,525.0,2000000.0,111.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1280,3563,4.0,525.0,1301121.0
1998.0,6.2,11000.0,37000000.0,94.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2355,3601,5.0,13262.5,15055091.0
2002.0,6.7,83000.0,50000000.0,124.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,768,7.0,67428.57,119137784.0
2002.0,6.8,36000.0,10000000.0,98.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,612,3272,7.0,86466.67,5808941.0
1997.0,7.7,444000.0,93000000.0,126.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713,2656,7.0,218166.67,263920180.0
2005.0,7.7,333000.0,14000000.0,134.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,141,274,6.0,150333.33,178062759.0
1987.0,6.4,3500.0,7000000.0,98.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,2054,4.0,3500.0,7019441.0
2009.0,6.2,129000.0,25000000.0,94.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,2235,6.0,129000.0,69095771.0
1999.0,6.9,6900.0,2500000.0,107.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83,1073,4.0,6900.0,1302067.0
2017.0,7.3,22000.0,12000000.0,118.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2279,2970,5.0,16916.67,10116816.0
1992.0,7.2,37000.0,5000000.0,139.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2430,3250,6.0,151122.22,1862805.0
2007.0,5.9,12000.0,15000000.0,113.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2834,4342,7.0,8300.0,55862886.0
2003.0,3.7,84000.0,6000000.0,99.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2809,4302,4.0,84000.0,4988181.0
2000.0,5.6,179000.0,93000000.0,98.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1869,3802,4.0,163000.0,264105545.0
1997.0,4.5,109000.0,32000000.0,102.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2256,2142,4.0,67333.33,79082515.0
2007.0,6.6,168000.0,30000000.0,113.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,4057,7.0,185666.67,75513170.0
1996.0,6.8,58000.0,55000000.0,110.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2610,4454,5.0,51888.89,38619405.0
1997.0,5.2,65000.0,40000000.0,96.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1781,4247,4.0,65000.0,87840042.0
2005.0,7.1,53000.0,25000000.0,107.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,3981,6.0,137580.0,13411957.0
1995.0,5.3,6400.0,15000000.0,106.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,315,1057,4.0,18875.0,12201255.0
1998.0,7.4,95000.0,30000000.0,124.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2551,2959,5.0,65666.67,82150642.0
2002.0,7.1,328000.0,48000000.0,115.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,996,1237,5.0,340000.0,249348933.0
1987.0,7.3,131000.0,13000000.0,121.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,3074,6.0,68575.0,123922370.0
2016.0,6.2,104000.0,38000000.0,111.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1397,2135,6.0,143333.33,118102725.0
2011.0,5.7,69000.0,25000000.0,81.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,525,7.0,82622.22,34942188.0
2014.0,8.1,184000.0,3300000.0,122.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,1492,6.0,184000.0,30642704.0
2003.0,5.5,18000.0,35200000.0,95.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,709,7.0,22000.0,38620484.0
2019.0,6.2,159000.0,185000000.0,128.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2752,1021,6.0,545500.0,261119292.0
2011.0,6.8,276000.0,32500000.0,125.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2133,2491,6.0,204000.0,288383523.0
1997.0,5.5,19000.0,10000000.0,101.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989,306,4.0,9733.33,44332015.0
1997.0,6.3,5600.0,35000000.0,108.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,236,2595,5.0,27275.0,858553.0
2019.0,6.4,86000.0,40000000.0,121.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2283,3658,5.0,82333.33,146661977.0
1998.0,6.2,28000.0,30000000.0,87.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2433,5.0,188333.33,19204929.0
1985.0,7.2,27000.0,8000000.0,120.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2174,257,5.0,12308.17,48230162.0
1998.0,5.1,6700.0,1100000.0,85.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1432,1068,4.0,6700.0,713239.0
1999.0,5.1,17000.0,51000000.0,101.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,3723,4.0,17000.0,36911617.0
2003.0,4.0,59000.0,109000000.0,82.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,1169,6.0,59000.0,133960541.0
2014.0,8.1,893000.0,61000000.0,149.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,619,1502,6.0,737500.0,369330363.0
2000.0,4.5,9200.0,4000000.0,96.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2843,68,4.0,9200.0,4224065.0
1992.0,4.9,42000.0,40000000.0,89.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2269,4094,5.0,23394.88,58662452.0
1998.0,7.6,266000.0,18500000.0,118.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2719,1682,8.0,145272.73,10680275.0
1984.0,6.3,6500.0,18000000.0,124.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1810,3618,5.0,12175.0,11489982.0
1991.0,6.0,7300.0,17000000.0,92.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,4398,4.0,9433.33,9151887.0
2007.0,7.6,72000.0,21000000.0,123.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304,3543,7.0,120000.0,43095175.0
2009.0,7.1,34000.0,6500000.0,113.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2086,107,6.0,34000.0,1595417.0
2014.0,7.7,764000.0,170000000.0,136.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,743,8.0,667400.0,714421503.0
2006.0,5.5,8000.0,15000000.0,91.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2877,4427,6.0,8000.0,8224998.0
2009.0,7.0,111000.0,40000000.0,123.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2068,3197,5.0,76250.0,129540522.0
1996.0,6.9,20000.0,3300000.0,107.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531,2556,5.0,45000.0,3011195.0
2011.0,5.8,42000.0,20000000.0,109.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730,4185,6.0,36400.0,39782683.0
1996.0,7.0,7500.0,3000000.0,106.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,123,5.0,122500.0,285112.0
1992.0,5.9,28000.0,8000000.0,95.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670,4339,5.0,24280.0,6739141.0
1987.0,5.8,4000.0,4000000.0,102.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2280,1708,5.0,68793.33,345704.0
1997.0,4.8,32000.0,30000000.0,93.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,1132,4.0,17533.33,11438337.0
2011.0,6.5,124000.0,35000000.0,137.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,1183,8.0,148167.74,84920539.0
1999.0,5.7,72000.0,17000000.0,88.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,1606,4.0,84833.33,92938755.0
1994.0,7.1,20000.0,4000000.0,105.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955,4230,4.0,20000.0,253986.0
1992.0,6.8,15000.0,15000000.0,119.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1884,2125,5.0,35518.75,22660758.0
1984.0,5.5,9300.0,25000000.0,93.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2289,447,5.0,15772.73,38348988.0
1988.0,7.3,205000.0,18000000.0,104.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2163,1430,6.0,72285.71,151927281.0
1998.0,5.8,16000.0,30000000.0,90.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,2783,5.0,24633.33,6136856.0
1990.0,8.0,247000.0,22000000.0,181.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599,2917,5.0,128333.33,424208848.0
1998.0,4.7,70000.0,65000000.0,100.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,586,2625,4.0,81000.0,40002112.0
1992.0,7.7,242000.0,41000000.0,138.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2346,14,6.0,129187.5,243240178.0
2006.0,6.3,65000.0,17500000.0,110.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219,1875,5.0,58600.0,20387597.0
2017.0,7.6,251000.0,84000000.0,105.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907,1953,6.0,251000.0,438006904.0
2003.0,6.9,39000.0,35000000.0,109.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944,3051,5.0,27000.0,53293628.0
2015.0,5.3,182000.0,176000000.0,127.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1645,2603,5.0,498666.67,183887723.0
2000.0,6.3,56000.0,65000000.0,135.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2706,4310,6.0,72990.91,62761005.0
2001.0,6.3,33000.0,70000000.0,95.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,2711,5.0,111727.27,14026418.0
1998.0,7.1,122000.0,70000000.0,99.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,3415,5.0,122000.0,218613188.0
2010.0,5.9,233000.0,80000000.0,102.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,43,5.0,117221.43,271457301.0
2001.0,4.8,26000.0,29000000.0,96.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1195,4288,4.0,44000.0,36684136.0
2004.0,5.1,34000.0,80000000.0,114.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2280,4475,5.0,68793.33,78110021.0
1999.0,6.8,12000.0,27000000.0,124.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2875,3239,6.0,78756.25,14936407.0
1995.0,6.8,193000.0,12000000.0,97.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,167,5.0,72957.14,56631572.0
2003.0,8.1,152000.0,2800000.0,132.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,299,485,8.0,257200.0,1162593.0
1993.0,4.1,8300.0,14000000.0,97.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,311,4.0,4647.0,40689691.0
2009.0,6.4,42000.0,900000.0,95.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2741,4203,6.0,29500.0,101215.0
1991.0,5.2,19000.0,11000000.0,102.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2886,1632,4.0,19000.0,2807854.0
2015.0,6.0,51000.0,74000000.0,92.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2153,2245,6.0,51000.0,325186032.0
2015.0,7.2,120000.0,11800000.0,118.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2764,3430,5.0,40557.14,40272135.0
2000.0,4.7,4400.0,24000000.0,105.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1837,2765,5.0,30875.0,5280035.0
2008.0,5.9,71000.0,12000000.0,89.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1384,2121,5.0,93000.0,41319906.0
1997.0,4.7,3000.0,35000000.0,101.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2436,3019,4.0,58400.0,6537036.0
2000.0,2.5,77000.0,73000000.0,118.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2417,795,4.0,27400.0,29725663.0
1989.0,7.0,27000.0,5000000.0,97.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222,0,4.0,27000.0,6157157.0
2013.0,6.7,106000.0,28000000.0,115.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1660,865,6.0,75673.33,97594140.0
1996.0,7.4,182000.0,27000000.0,162.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,160,2988,6.0,104760.0,231976425.0
1996.0,6.7,26000.0,23000000.0,98.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1288,3868,4.0,26000.0,12803305.0
1990.0,5.7,3800.0,10000000.0,98.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2389,3669,4.0,3800.0,22424195.0
2000.0,6.6,120000.0,100000000.0,130.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2400,765,7.0,370058.82,291420351.0
2001.0,6.7,232000.0,25000000.0,97.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2548,1625,7.0,151500.0,281995610.0
1996.0,7.7,52000.0,5500000.0,105.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2509,1835,5.0,55600.0,35999081.0
1995.0,6.6,12000.0,20000000.0,103.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1329,707,6.0,42500.0,17519169.0
2005.0,6.6,21000.0,4000000.0,96.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,4401,6.0,50666.67,2138742.0
1985.0,5.3,2100.0,22000000.0,114.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,192,5.0,18834.07,5111099.0
2007.0,6.8,91000.0,150000000.0,95.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2611,2226,6.0,57000.0,169333034.0
1997.0,7.5,342000.0,57000000.0,144.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2706,211,6.0,72990.91,152944660.0
2004.0,7.1,509000.0,120000000.0,115.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1928,5.0,241000.0,353133898.0
2001.0,5.6,31000.0,13000000.0,84.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,758,4.0,31000.0,5007898.0
2010.0,6.3,79000.0,2000000.0,108.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2655,42,5.0,53500.0,1278650.0
2001.0,6.1,19000.0,5000000.0,95.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2744,4483,5.0,14500.0,19260537.0
2017.0,8.0,486000.0,150000000.0,164.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,1591,9.0,350857.14,259334548.0
2012.0,7.2,97000.0,8000000.0,104.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1469,4525,7.0,199666.67,9368803.0
2011.0,5.8,109000.0,40000000.0,92.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654,1290,5.0,87500.0,157887643.0
2010.0,6.1,100000.0,19000000.0,101.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,1935,6.0,111000.0,49843011.0
2005.0,6.2,93000.0,15000000.0,93.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,953,1457,6.0,42285.71,47074133.0
1983.0,8.3,766000.0,25000000.0,170.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,318,3215,7.0,126088.24,65884703.0
2002.0,7.4,45000.0,13500000.0,107.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2764,4243,5.0,40557.14,29027914.0
2013.0,6.4,94000.0,78000000.0,95.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1304,6.0,94000.0,274325949.0
2018.0,5.6,35000.0,30000000.0,105.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,2901,6.0,42000.0,65859911.0
1996.0,5.6,25000.0,30000000.0,95.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,1380,4.0,25000.0,57400547.0
2017.0,8.0,150000.0,20000000.0,113.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2598,4000,6.0,312500.0,306209289.0
2015.0,7.4,36000.0,17000000.0,129.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2052,729,7.0,39500.0,45710059.0
